rm_key Loan_Closed_Date census_block_order_key foa_mgmt_co_dim_key owner_key |Principal Program Detail Code| Stmt_date |Financial Rating Letter Grade| DSC_Ratio_II Current_Ratio |Total Total Funds Flow Prior to CE & D/S (Line 62)| |Total Replacement Reserve Reimbursements (Line 18A)| |Total Interest Income Earned on R/R and Special Escrow (Line 78)| |Total Gross Debt Service - Mortgage (MHFA) (Line 66)| |Total Gross Debt Service - Energy Loans (Line 68)| |Total Current Assets (Line 230)| |Total Current Liabilities (Line 280)| |Current Portion of Mortgage Payable (Line 251)| |Notes & Advances - due within 1 year (Line 252)| |Gross Sf Residential| |Gross Sf Residential Communal| |Gross Sf Residential Noncommunal| |Gross Sf Commercial| |Gross Sf Unfinished Space| |Gross Sf Parking Structure| |Square Footage Net Rentable| |Square Footage Residential Net Rentable| |Square Footage Commercial Net Rentable| |Number Of Buildings| |Number Of Predominant Stories| |Number Of Elevators| |Total Gross Sf Land| |Total Gross Sf Buildings| |Total Rental Units| |Low Income Rental Units| |Moderate Income Rental Units| |Market Rate Rental Units| |Non_revenue Rental Units| |Elderly Restricted Rental Units| |Unrestricted Rental Units| |Student Rental Units| |Other Restricted Rental Units| |Fully Access Handicapped Rental Units| |Partially Access Handicapped Rental Units| |Average Bedroom Density| |Studio Rental Units| |One Bedroom Rental Units| |Two Bedroom Rental Units| |Three Bedroom Rental Units| |Four Bedroom Rental Units| |Five Bedroom Rental Units| |Six Bedroom Rental Units| change_housing_index perc_low_income perc_mod_income perc_market_rate perc_nonrevenue perc_elderly_restricted perc_unrestricted perc_student perc_other_restricted perc_fully_access_handi perc_part_access_handi perc_studio perc_1bed perc_2bed perc_3bed perc_4bed perc_5bed perc_6bed ratio_2bed_studio ratio_2bed_1bed ratio_2bed_3bed ratio_2bed_4bed ratio_2bed_5bed ratio_2bed_6bed 
392 3/3/1978 861 228 51 S8SUBR 12/31/1996 C 0.74 3.36 66,829 27,125 2,939 49,633 0 138,367 49,834 8,698 0 18,587 0 18,587 4,143 0 0 16,613 12,470 4,143 1 3 0 16,265 22,730 17 17 0 0 0 17 0 0 0 0 0 1.24 3 7 7 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.17647058823529413 0.4117647058823529 0.4117647058823529 0.0 0.0 0.0 0.0 2.3333333333333335 1.0 1 1 1 1
393 3/21/1978 391 257 124 S8NCON 12/31/1996 A 1.47 5.94 805,083 0 69,211 501,729 0 893,736 239,310 88,970 0 0 0 0 0 0 0 173,380 173,380 0 31 2 0 2,112,660 205,173 200 200 0 0 0 112 88 0 0 20 0 1.64 0 112 56 23 9 0 0 0.328 1.0 0.0 0.0 0.0 0.56 0.44 0.0 0.0 0.1 0.0 0.0 0.56 0.28 0.115 0.045 0.0 0.0 1 0.5 2.4347826086956523 6.222222222222222 1 1
394 3/21/1978 836 64 135 S8SUBR 12/31/1996 A 1.5 2.69 393,727 0 3,988 259,029 0 503,568 232,497 45,393 0 68,975 1,100 67,875 5,625 0 0 59,510 53,910 5,600 1 7 2 24,185 74,600 64 64 0 0 0 23 41 0 0 4 0 1.53 0 32 30 2 0 0 0 0.328 1.0 0.0 0.0 0.0 0.359375 0.640625 0.0 0.0 0.0625 0.0 0.0 0.5 0.46875 0.03125 0.0 0.0 0.0 1 0.9375 15.0 1 1 1
395 9/15/1975 218 229 15 TCRED4 12/31/1996 A 1.17 1.02 356,764 67,095 16,742 232,601 0 119,507 168,871 52,227 0 0 0 0 0 0 0 60,000 60,000 0 1 7 2 23,573 97,020 100 83 17 0 0 100 0 0 0 5 0 1.01 0 99 1 0 0 0 0 0.328 0.83 0.17 0.0 0.0 1.0 0.0 0.0 0.0 0.05 0.0 0.0 0.99 0.01 0.0 0.0 0.0 0.0 1 0.010101010101010102 1 1 1 1
396 8/27/1979 511 138 8 S8NCON 12/31/1996 A 1.09 4.81 1,325,155 38,250 27,410 1,151,460 0 556,198 680,646 565,041 0 181,983 34,792 147,191 0 0 8,071 143,800 143,800 0 8 5 3 510,958 190,054 194 194 0 0 0 117 77 0 0 12 0 1.45 0 128 50 10 6 0 0 0.328 1.0 0.0 0.0 0.0 0.6030927835051546 0.39690721649484534 0.0 0.0 0.061855670103092786 0.0 0.0 0.6597938144329897 0.25773195876288657 0.05154639175257732 0.030927835051546393 0.0 0.0 1 0.390625 5.0 8.333333333333334 1 1
397 11/20/1979 999 152 74 S8NCON 12/31/1996 F 0.79 0.85 292,367 54,136 11,248 285,535 0 192,626 267,581 42,248 0 78,084 13,134 64,950 0 0 3,451 60,831 60,831 0 4 2 1 95,289 81,535 73 73 0 0 0 0 73 0 0 3 0 1.77 0 29 34 8 2 0 0 0.328 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0410958904109589 0.0 0.0 0.3972602739726027 0.4657534246575342 0.1095890410958904 0.0273972602739726 0.0 0.0 1 1.1724137931034482 4.25 17.0 1 1
398 4/15/1977 371 67 101 S8NCON 12/31/1996 A 1.61 11.77 603,339 14,393 34,505 344,787 0 1,420,851 313,777 193,052 0 0 0 0 0 0 0 59,476 59,476 0 1 7 2 96,900 89,390 96 95 0 1 0 95 1 0 0 6 0 1.27 0 70 26 0 0 0 0 0.328 0.9895833333333334 0.0 0.010416666666666666 0.0 0.9895833333333334 0.010416666666666666 0.0 0.0 0.0625 0.0 0.0 0.7291666666666666 0.2708333333333333 0.0 0.0 0.0 0.0 1 0.37142857142857144 1 1 1 1
399 9/15/1975 703 148 155 SEC13A 12/31/1996 A 1.02 2.13 90,904 36,534 2,932 50,548 0 26,036 22,098 9,897 0 18,334 0 18,334 0 0 0 17,603 17,603 0 3 2 0 44,556 18,334 12 3 9 0 0 0 12 0 0 0 0 3.25 0 0 0 9 3 0 0 0.328 0.25 0.75 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.75 0.25 0.0 0.0 1 1 0.0 0.0 1 1
400 8/29/1978 233 66 8 S8NCON 12/31/1996 A 1.12 2.43 1,365,855 24,855 92,096 1,113,620 0 593,946 752,105 93,323 414,058 0 0 0 0 0 0 110,130 110,130 0 2 9 4 77,400 160,080 198 198 0 0 0 198 0 0 0 20 0 1 0 198 0 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.10101010101010101 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1 0.0 1 1 1 1
401 8/29/1978 674 148 111 S8NCON 12/31/1996 A 1.16 4.34 940,284 47,758 25,824 748,086 0 463,343 481,153 374,345 0 0 0 0 0 0 0 92,355 92,355 0 2 5 4 158,463 135,800 125 125 0 0 0 125 0 0 0 16 0 1.37 0 79 46 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.128 0.0 0.0 0.632 0.368 0.0 0.0 0.0 0.0 1 0.5822784810126582 1 1 1 1
402 9/24/1979 284 89 114 S8NCON 12/31/1996 A 1.26 7.73 575,628 21,729 10,207 431,547 0 211,727 218,387 190,979 0 0 0 0 0 0 0 77,616 77,616 0 1 2 0 514,008 101,096 120 120 0 0 0 107 13 0 0 13 0 1.15 0 102 18 0 0 0 0 0.328 1.0 0.0 0.0 0.0 0.8916666666666667 0.10833333333333334 0.0 0.0 0.10833333333333334 0.0 0.0 0.85 0.15 0.0 0.0 0.0 0.0 1 0.17647058823529413 1 1 1 1
403 12/21/1979 187 257 124 S8SUBR 12/31/1996 A 1.1 5.47 622,565 20,832 23,004 524,335 0 291,633 302,709 249,351 0 61,738 3,424 58,314 6,185 0 0 46,449 40,742 5,707 1 6 2 13,534 67,923 70 70 0 0 0 70 0 0 0 7 0 1.07 0 65 5 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.1 0.0 0.0 0.9285714285714286 0.07142857142857142 0.0 0.0 0.0 0.0 1 0.07692307692307693 1 1 1 1
404 9/24/1979 407 159 73 S8NCON 12/31/1996 A 1.52 7.87 529,320 0 53,263 312,346 0 1,161,403 197,548 49,913 0 84,941 14,204 70,737 0 0 5,743 68,072 68,072 0 1 6 2 71,952 90,684 100 100 0 0 0 81 19 0 0 10 0 1.3 0 76 18 6 0 0 0 0.328 1.0 0.0 0.0 0.0 0.81 0.19 0.0 0.0 0.1 0.0 0.0 0.76 0.18 0.06 0.0 0.0 0.0 1 0.23684210526315788 3.0 1 1 1
405 4/27/1982 428 67 101 S8SUBR 12/31/1996 A 1.3 2.88 735,666 0 19,280 549,290 0 473,858 250,352 85,600 0 86,054 1,234 84,820 0 0 0 52,229 52,229 0 5 4 1 162,493 86,054 86 85 0 1 0 80 6 0 0 7 0 1.17 5 67 8 6 0 0 0 0.328 0.9883720930232558 0.0 0.011627906976744186 0.0 0.9302325581395349 0.06976744186046512 0.0 0.0 0.08139534883720931 0.0 0.05813953488372093 0.7790697674418605 0.09302325581395349 0.06976744186046512 0.0 0.0 0.0 1.6 0.11940298507462686 1.3333333333333333 1 1 1
406 7/19/1979 820 257 124 S8SUBR 12/31/1996 A 1.26 2.5 961,785 226,715 28,761 562,261 0 917,505 551,731 184,461 0 0 0 0 0 0 0 123,250 123,250 0 6 6 4 54,491 185,970 183 183 0 0 0 22 161 0 0 9 0 1.03 18 141 24 0 0 0 0 0.328 1.0 0.0 0.0 0.0 0.12021857923497267 0.8797814207650273 0.0 0.0 0.04918032786885246 0.0 0.09836065573770492 0.7704918032786885 0.13114754098360656 0.0 0.0 0.0 0.0 1.3333333333333333 0.1702127659574468 1 1 1 1
407 9/27/1979 517 229 15 S8SUBR 12/31/1996 A 1.04 3.54 628,464 100,287 27,798 481,843 0 336,841 270,872 175,833 0 0 0 0 0 0 0 64,300 64,300 0 1 4 1 123,295 90,221 94 93 0 0 1 91 3 0 0 10 0 1.15 0 83 8 3 0 0 0 0.328 0.9893617021276596 0.0 0.0 0.010638297872340425 0.9680851063829787 0.031914893617021274 0.0 0.0 0.10638297872340426 0.0 0.0 0.8829787234042553 0.0851063829787234 0.031914893617021274 0.0 0.0 0.0 1 0.0963855421686747 2.6666666666666665 1 1 1
408 7/2/1985 220 122 50 SOFT 12/31/1996 A 1.04 2.44 751,376 0 7,416 718,363 0 343,093 236,985 96,660 0 128,476 2,065 126,411 0 0 0 82,443 82,443 0 1 7 2 46,564 128,476 99 25 0 74 0 0 99 0 0 5 0 1.76 0 24 75 0 0 0 0 0.328 0.25252525252525254 0.0 0.7474747474747475 0.0 0.0 1.0 0.0 0.0 0.050505050505050504 0.0 0.0 0.24242424242424243 0.7575757575757576 0.0 0.0 0.0 0.0 1 3.125 1 1 1 1
409 9/20/1979 111 83 75 S8SUBR 12/31/1996 A 1.86 6.82 594,918 14,827 24,759 298,546 0 621,349 138,553 47,383 0 78,052 16,110 61,942 14,950 1,806 0 73,895 58,945 14,950 1 6 1 33,178 94,808 85 85 0 0 0 85 0 0 0 9 0 1 6 73 6 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.10588235294117647 0.0 0.07058823529411765 0.8588235294117647 0.07058823529411765 0.0 0.0 0.0 0.0 1.0 0.0821917808219178 1 1 1 1
410 7/9/1979 687 104 77 S8NCON 12/31/1996 A 1.05 2.88 431,241 25,865 10,877 376,212 0 130,040 249,172 204,045 0 0 0 0 0 0 0 35,268 35,268 0 9 2 0 118,483 46,728 56 56 0 0 0 56 0 0 0 6 0 1.18 0 46 10 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.10714285714285714 0.0 0.0 0.8214285714285714 0.17857142857142858 0.0 0.0 0.0 0.0 1 0.21739130434782608 1 1 1 1
411 9/25/1984 730 229 77 SOFT 12/31/1996 B 1.01 0.68 736,919 78,646 12,412 638,082 0 87,823 216,613 88,064 0 93,598 14,464 79,134 0 0 3,732 75,196 75,196 0 3 6 2 435,600 97,330 100 25 0 75 0 0 100 0 0 5 0 1.41 0 68 23 9 0 0 0 0.328 0.25 0.0 0.75 0.0 0.0 1.0 0.0 0.0 0.05 0.0 0.0 0.68 0.23 0.09 0.0 0.0 0.0 1 0.3382352941176471 2.5555555555555554 1 1 1
412 2/23/1979 670 148 111 S8NCON 12/31/1996 A 1.26 4.98 398,122 0 11,128 306,010 0 181,847 189,959 153,447 0 60,420 4,190 56,230 0 0 0 43,360 43,360 0 3 3 0 0 60,420 61 60 0 0 1 42 19 0 0 6 0 1.31 0 42 19 0 0 0 0 0.328 0.9836065573770492 0.0 0.0 0.01639344262295082 0.6885245901639344 0.3114754098360656 0.0 0.0 0.09836065573770492 0.0 0.0 0.6885245901639344 0.3114754098360656 0.0 0.0 0.0 0.0 1 0.4523809523809524 1 1 1 1
413 10/18/1982 124 48 95 S8SUBR 12/31/1996 A 1.18 6.67 200,797 12,824 3,940 156,314 0 60,372 31,595 22,541 0 22,510 5,554 16,956 0 0 0 17,082 17,082 0 1 4 1 28,364 22,510 30 30 0 0 0 30 0 0 0 2 0 1.07 0 28 2 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.9333333333333333 0.06666666666666667 0.0 0.0 0.0 0.0 1 0.07142857142857142 1 1 1 1
414 8/11/1982 398 257 124 S8NCON 12/31/1996 A 1.21 4.55 1,027,911 47,737 36,887 782,515 0 479,208 220,481 115,049 0 119,043 15,846 103,197 0 0 2,779 101,635 101,635 0 10 2 0 1,742,400 121,822 136 136 0 0 0 102 34 0 0 10 0 1.63 0 70 46 20 0 0 0 0.328 1.0 0.0 0.0 0.0 0.75 0.25 0.0 0.0 0.07352941176470588 0.0 0.0 0.5147058823529411 0.3382352941176471 0.14705882352941177 0.0 0.0 0.0 1 0.6571428571428571 2.3 1 1 1
415 9/28/1979 499 148 111 S8NCON 12/31/1996 A 1.2 2.14 818,715 23,494 22,638 643,512 0 412,301 504,301 311,954 0 0 0 0 0 0 0 83,590 83,590 0 4 3 0 687,507 101,672 114 113 0 0 1 114 0 0 0 6 0 1.26 0 84 30 0 0 0 0 0.328 0.9912280701754386 0.0 0.0 0.008771929824561403 1.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.7368421052631579 0.2631578947368421 0.0 0.0 0.0 0.0 1 0.35714285714285715 1 1 1 1
416 3/11/1981 769 148 111 S8NCON 12/31/1996 A 1.12 3.72 1,094,869 55,998 30,045 899,428 0 516,150 511,528 372,761 0 131,894 3,860 128,034 0 0 0 91,262 91,262 0 2 5 2 483,080 131,894 130 130 0 0 0 130 0 0 0 12 0 1.29 0 92 38 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.09230769230769231 0.0 0.0 0.7076923076923077 0.2923076923076923 0.0 0.0 0.0 0.0 1 0.41304347826086957 1 1 1 1
417 11/7/1980 104 290 45 S8SUBR 12/31/1996 A 1.61 1.22 1,170,252 10,883 75,656 672,945 0 613,054 669,901 169,189 0 0 0 0 0 0 0 94,020 94,020 0 3 3 3 705,263 125,280 160 160 0 0 0 160 0 0 0 16 7 1.09 0 145 15 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.1 0.04375 0.0 0.90625 0.09375 0.0 0.0 0.0 0.0 1 0.10344827586206896 1 1 1 1
418 4/28/1980 116 122 50 S8NCON 12/31/1996 A 1.24 4.37 2,154,079 160,048 70,711 1,551,265 0 1,390,868 1,029,161 710,983 0 238,209 6,074 232,135 0 0 0 166,226 166,226 0 1 7 3 157,143 238,209 261 261 0 0 0 260 1 0 0 21 0 1.12 0 229 32 0 0 0 0 0.328 1.0 0.0 0.0 0.0 0.9961685823754789 0.0038314176245210726 0.0 0.0 0.08045977011494253 0.0 0.0 0.8773946360153256 0.12260536398467432 0.0 0.0 0.0 0.0 1 0.13973799126637554 1 1 1 1
419 11/21/1979 160 122 50 S8SUBR 12/31/1996 A 1.24 2.78 1,045,976 46,596 43,985 770,968 0 766,294 512,686 236,619 0 0 0 0 0 0 0 105,270 105,270 0 4 4 4 264,409 152,570 169 169 0 0 0 155 14 0 0 15 0 1.34 0 111 58 0 0 0 0 0.328 1.0 0.0 0.0 0.0 0.9171597633136095 0.08284023668639054 0.0 0.0 0.08875739644970414 0.0 0.0 0.6568047337278107 0.3431952662721893 0.0 0.0 0.0 0.0 1 0.5225225225225225 1 1 1 1
420 11/20/1981 1142 122 50 S8NCON 12/31/1996 A 1.03 7.46 1,292,105 53,539 45,808 1,152,778 0 971,643 589,523 459,259 0 126,816 20,955 105,861 0 0 302 98,364 98,364 0 1 7 2 106,362 127,118 161 160 0 0 1 160 1 0 0 16 0 1.13 0 140 21 0 0 0 0 0.328 0.9937888198757764 0.0 0.0 0.006211180124223602 0.9937888198757764 0.006211180124223602 0.0 0.0 0.09937888198757763 0.0 0.0 0.8695652173913043 0.13043478260869565 0.0 0.0 0.0 0.0 1 0.15 1 1 1 1
421 1/9/1980 446 122 50 S8SUBR 12/31/1996 A 1.52 8.75 1,642,575 25,152 90,303 1,004,817 0 1,955,052 360,151 136,612 0 0 0 0 1 0 0 168,331 168,330 1 2 5 5 143,355 267,825 230 230 0 0 0 148 82 0 0 19 0 1.44 0 128 102 0 0 0 0 0.328 1.0 0.0 0.0 0.0 0.6434782608695652 0.3565217391304348 0.0 0.0 0.08260869565217391 0.0 0.0 0.5565217391304348 0.4434782608695652 0.0 0.0 0.0 0.0 1 0.796875 1 1 1 1
422 5/28/1980 355 229 15 S8NCON 12/31/1996 B 1.02 0.8 665,367 112,046 13,468 528,563 0 84,346 174,726 68,881 0 0 0 0 0 0 0 109,340 109,340 0 28 2 0 2,613,600 119,720 156 156 0 0 0 88 68 0 0 9 0 1.5 0 88 58 10 0 0 0 0.328 1.0 0.0 0.0 0.0 0.5641025641025641 0.4358974358974359 0.0 0.0 0.057692307692307696 0.0 0.0 0.5641025641025641 0.3717948717948718 0.0641025641025641 0.0 0.0 0.0 1 0.6590909090909091 5.8 1 1 1
423 4/27/1982 1186 67 101 S8SUBR 12/31/1996 A 1.36 1.26 1,305,219 21,981 34,997 914,538 0 579,566 594,609 134,460 0 0 0 0 0 0 0 96,736 96,736 0 2 5 3 166,740 144,857 140 139 0 0 1 130 10 0 0 14 0 1.2 0 115 22 3 0 0 0 0.328 0.9928571428571429 0.0 0.0 0.007142857142857143 0.9285714285714286 0.07142857142857142 0.0 0.0 0.1 0.0 0.0 0.8214285714285714 0.15714285714285714 0.02142857142857143 0.0 0.0 0.0 1 0.19130434782608696 7.333333333333333 1 1 1
424 4/30/1980 1218 160 136 S8NCON 12/31/1996 A 1.06 4.02 1,110,130 68,687 53,410 935,088 0 515,790 199,117 70,655 0 142,053 8,125 133,928 0 0 0 97,223 97,223 0 3 6 3 169,901 142,053 162 162 0 0 0 150 12 0 0 22 0 1.02 38 99 13 8 4 0 0 0.328 1.0 0.0 0.0 0.0 0.9259259259259259 0.07407407407407407 0.0 0.0 0.13580246913580246 0.0 0.2345679012345679 0.6111111111111112 0.08024691358024691 0.04938271604938271 0.024691358024691357 0.0 0.0 0.34210526315789475 0.13131313131313133 1.625 3.25 1 1
425 1/11/1980 1187 160 136 S8NCON 12/31/1996 A 1.08 1.7 955,224 29,563 55,994 804,775 0 894,954 718,908 191,225 0 0 0 0 0 0 0 90,547 90,547 0 4 8 2 106,703 139,104 159 159 0 0 0 143 16 0 0 10 0 1.19 0 130 27 2 0 0 0 0.328 1.0 0.0 0.0 0.0 0.89937106918239 0.10062893081761007 0.0 0.0 0.06289308176100629 0.0 0.0 0.8176100628930818 0.16981132075471697 0.012578616352201259 0.0 0.0 0.0 1 0.2076923076923077 13.5 1 1 1
426 10/12/1979 280 149 156 S8NCON 12/31/1996 A 1.49 2.8 620,111 21,742 16,433 389,745 0 494,781 302,954 126,340 0 98,900 2,437 96,463 0 0 0 65,850 65,850 0 1 6 2 243,936 98,900 101 100 0 0 1 100 1 0 0 6 0 1.21 0 80 21 0 0 0 0 0.328 0.9900990099009901 0.0 0.0 0.009900990099009901 0.9900990099009901 0.009900990099009901 0.0 0.0 0.0594059405940594 0.0 0.0 0.7920792079207921 0.2079207920792079 0.0 0.0 0.0 0.0 1 0.2625 1 1 1 1
427 11/1/1983 713 36 109 S8NCON 12/31/1996 A 1.06 1.32 774,297 31,616 33,264 669,266 0 133,318 212,338 111,708 0 107,304 2,300 105,004 0 0 0 85,208 85,208 0 3 3 0 241,888 107,304 104 103 0 0 1 103 1 0 0 11 0 1.17 0 86 18 0 0 0 0 0.328 0.9903846153846154 0.0 0.0 0.009615384615384616 0.9903846153846154 0.009615384615384616 0.0 0.0 0.10576923076923077 0.0 0.0 0.8269230769230769 0.17307692307692307 0.0 0.0 0.0 0.0 1 0.20930232558139536 1 1 1 1
428 4/4/1980 329 36 109 S8SUBR 12/31/1996 A 1.3 2.16 664,258 20,722 22,975 478,490 0 285,113 192,215 60,162 0 140,000 0 140,000 0 0 0 130,232 130,232 0 13 2 0 1,235,143 140,000 148 148 0 0 0 0 148 0 0 8 0 1.69 0 64 66 18 0 0 0 0.328 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.05405405405405406 0.0 0.0 0.43243243243243246 0.44594594594594594 0.12162162162162163 0.0 0.0 0.0 1 1.03125 3.6666666666666665 1 1 1
429 10/7/1980 322 141 151 S8SUBR 12/31/1996 A 1.24 1.76 189,527 0 10,454 144,986 0 135,853 99,307 21,985 0 0 0 0 0 0 0 27,750 27,750 0 6 5 1 18,680 46,035 45 45 0 0 0 9 36 0 0 2 0 1.27 0 33 12 0 0 0 0 0.328 1.0 0.0 0.0 0.0 0.2 0.8 0.0 0.0 0.044444444444444446 0.0 0.0 0.7333333333333333 0.26666666666666666 0.0 0.0 0.0 0.0 1 0.36363636363636365 1 1 1 1
430 10/31/1980 539 122 50 S8NCON 12/31/1996 A 1.2 4.96 589,195 37,086 19,732 442,573 0 350,715 217,723 146,981 0 61,244 2,362 58,882 0 0 0 42,416 42,416 0 1 4 2 56,504 61,244 65 65 0 0 0 65 0 0 0 7 0 1.35 0 42 23 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.1076923076923077 0.0 0.0 0.6461538461538462 0.35384615384615387 0.0 0.0 0.0 0.0 1 0.5476190476190477 1 1 1 1
431 6/16/1980 1182 148 155 S8SUBR 12/31/1996 A 1.03 10.9 472,667 84,000 30,994 345,926 0 959,304 184,505 96,457 0 0 0 0 0 0 0 60,831 60,831 0 3 5 2 130,284 74,356 89 89 0 0 0 73 16 0 0 8 0 1.19 11 53 22 3 0 0 0 0.328 1.0 0.0 0.0 0.0 0.8202247191011236 0.1797752808988764 0.0 0.0 0.0898876404494382 0.0 0.12359550561797752 0.5955056179775281 0.24719101123595505 0.033707865168539325 0.0 0.0 0.0 2.0 0.41509433962264153 7.333333333333333 1 1 1
432 11/10/1980 961 257 124 S8SUBR 12/31/1996 A 1.06 1.17 379,866 0 7,449 349,961 0 383,888 372,204 42,838 0 0 0 0 0 0 0 76,640 76,640 0 5 4 2 49,600 93,610 100 100 0 0 0 77 23 0 0 0 0 1.11 9 71 20 0 0 0 0 0.328 1.0 0.0 0.0 0.0 0.77 0.23 0.0 0.0 0.0 0.0 0.09 0.71 0.2 0.0 0.0 0.0 0.0 2.2222222222222223 0.28169014084507044 1 1 1 1
433 1/4/1980 1226 149 156 S8SUBR 12/31/1996 A 1.13 1.43 1,038,797 155,595 28,551 755,160 0 306,741 329,890 115,285 0 0 0 0 0 0 0 139,760 139,760 0 11 5 4 93,635 191,750 180 180 0 0 0 57 123 0 0 10 0 1.79 0 69 85 20 6 0 0 0.328 1.0 0.0 0.0 0.0 0.31666666666666665 0.6833333333333333 0.0 0.0 0.05555555555555555 0.0 0.0 0.38333333333333336 0.4722222222222222 0.1111111111111111 0.03333333333333333 0.0 0.0 1 1.2318840579710144 4.25 14.166666666666666 1 1
434 10/5/1979 360 36 109 S8SUBR 12/31/1996 A 1.16 1.81 260,939 47,064 10,488 175,295 0 132,917 132,487 59,095 0 56,749 9,007 47,742 1,215 0 0 33,161 31,946 1,215 2 5 1 22,038 57,964 50 50 0 0 0 50 0 0 0 5 0 0.96 5 42 3 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.1 0.0 0.1 0.84 0.06 0.0 0.0 0.0 0.0 0.6 0.07142857142857142 1 1 1 1
435 1/4/1980 1230 229 15 S8SUBR 12/31/1996 A 1.12 1.43 645,392 18,594 5,397 556,924 0 310,496 307,374 89,940 0 0 0 0 0 0 0 106,250 106,250 0 8 6 0 122,569 144,670 163 163 0 0 0 90 73 0 0 12 0 1.38 0 113 38 12 0 0 0 0.328 1.0 0.0 0.0 0.0 0.5521472392638037 0.44785276073619634 0.0 0.0 0.0736196319018405 0.0 0.0 0.6932515337423313 0.2331288343558282 0.0736196319018405 0.0 0.0 0.0 1 0.336283185840708 3.1666666666666665 1 1 1
436 11/7/1979 257 161 104 S8NCON 12/31/1996 A 1.14 3.36 1,030,977 17,000 35,679 857,207 0 833,778 646,773 393,474 5,333 162,642 2,900 159,742 0 0 0 117,180 117,180 0 2 6 4 396,311 162,642 160 160 0 0 0 160 0 0 0 21 0 1.19 0 130 30 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.13125 0.0 0.0 0.8125 0.1875 0.0 0.0 0.0 0.0 1 0.23076923076923078 1 1 1 1
437 11/15/1979 192 97 67 S8NCON 12/31/1996 A 1.39 4.69 1,878,398 48,132 65,784 1,269,786 0 900,671 1,010,612 818,416 0 0 0 0 0 0 0 133,577 133,577 0 1 8 4 158,956 201,342 202 202 0 0 0 202 0 0 0 20 10 1.12 0 178 24 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.09900990099009901 0.04950495049504951 0.0 0.8811881188118812 0.1188118811881188 0.0 0.0 0.0 0.0 1 0.1348314606741573 1 1 1 1
438 6/13/1980 183 97 67 S8SUBR 12/31/1996 A 1.99 16.75 212,915 16,223 3,836 96,864 0 492,344 41,140 11,738 0 32,290 420 31,870 0 0 0 20,742 20,742 0 3 3 1 37,756 32,290 26 26 0 0 0 20 6 0 0 2 0 1.58 0 17 3 6 0 0 0 0.328 1.0 0.0 0.0 0.0 0.7692307692307693 0.23076923076923078 0.0 0.0 0.07692307692307693 0.0 0.0 0.6538461538461539 0.11538461538461539 0.23076923076923078 0.0 0.0 0.0 1 0.17647058823529413 0.5 1 1 1
439 11/15/1979 49 36 109 S8SUBR 12/31/1996 A 1.64 13.51 648,516 44,136 35,437 346,278 0 1,224,720 147,257 56,571 0 94,367 4,948 89,419 11,931 0 0 84,005 72,074 11,931 3 4 1 70,237 106,298 101 100 0 0 1 87 14 0 0 10 0 1.13 2 84 15 0 0 0 0 0.328 0.9900990099009901 0.0 0.0 0.009900990099009901 0.8613861386138614 0.13861386138613863 0.0 0.0 0.09900990099009901 0.0 0.019801980198019802 0.8316831683168316 0.1485148514851485 0.0 0.0 0.0 0.0 7.5 0.17857142857142858 1 1 1 1
440 3/19/1980 89 83 75 S8LMSA 12/31/1996 A 1.13 4.54 537,805 19,262 25,398 437,762 0 312,662 247,491 178,556 0 71,236 1,898 69,338 1,800 0 0 51,381 49,731 1,650 1 4 1 49,266 73,036 75 75 0 0 0 75 0 0 0 8 4 1.12 0 66 9 0 0 0 0 0.328 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.10666666666666667 0.05333333333333334 0.0 0.88 0.12 0.0 0.0 0.0 0.0 1 0.13636363636363635 1 1 1 1
